file,se_mean,se_std,se_p95,flatness_mean,flatness_std,flatness_p95,te_rms,mse_env,harm_ratio,domain,OAAS1,OAAS2,OAAS3
Negative_02_part1.wav,4.241330287469649,0.8339529253623282,5.728522930623627,0.000302511134207,0.0006760102530328,0.0018485729384211,13.782848507697173,6.166654570713072,0.1281160158848485,control_negative,-0.6094601672414707,0.4556537332638108,-0.5437084360421973
Negative_02_part2.wav,3.6994295581530414,0.7305710647491555,4.72740006575908,0.000192437868455,0.0009747971226249,0.0007700611385154,13.86403741929174,7.643474214191855,0.2195659979039895,control_negative,-1.1199693162031192,0.0046061675004494,-0.3508074236909154
Negative_02_part3.wav,4.376959343376985,1.0963504938247195,5.441527682484651,0.0044328188460594,0.0363905653872325,0.0072439350534221,12.433585382694217,4.940516511913756,0.3097849748832373,control_negative,-0.0030316027199865,-0.5184714444546679,-3.056790787262164
Negative_03.wav,4.1361270615396215,1.4672360759839669,5.626823355410046,0.0173887127117825,0.0980324829814539,0.000155684425117,12.326171064780436,5.800406499555193,0.2228497509774024,control_negative,1.877633713339855,-0.5952803237737669,-3.4916068900313624
AfterNursing__SW__01.wav,5.06970638001741,0.950751561360161,6.631782495227806,0.001508158503781,0.0016514738722857,0.0047003469960063,13.994656382821548,11.101558736815264,0.1027082663728715,vocalization,-0.082980563405053,2.855170533451856,0.276666356461388
AfterNursing__SW__02.wav,5.066983487187684,0.9519367703734064,6.628838782223942,0.0015064399052375,0.0016372566352612,0.0046138369502139,13.994452602227948,11.077509970466362,0.1035809902800067,vocalization,-0.0831842857693972,2.841607223418773,0.2734965236174368
Barren__SW__01.wav,3.53195763817102,0.6526455531897913,4.715562105973945,6.044666038042067e-05,8.742093308781951e-05,0.0002022340967409,13.96052171572281,10.300611604772884,0.2465819911712887,vocalization,-1.3065006961442365,0.6643889184480695,0.0291689587021219
Barren__SW__02.wav,3.52297717103576,0.6558280567959793,4.71976155437018,5.9688610966692496e-05,8.54754718446758e-05,0.0002005649399869,13.960724818869014,10.24911787897176,0.2434808563799962,vocalization,-1.300882927710072,0.6542084321209958,0.027344342639029
BeforeNursing__SW__01.wav,5.505427387950149,0.7769079880918155,6.643185603271,0.000874803887041,0.0008327844737832,0.0025405215468563,13.928738606073864,10.874720942352615,0.1202482182800529,vocalization,-0.2922050822597513,3.0221539943609432,0.1409542140994785
BeforeNursing__SW__02.wav,5.507761929690633,0.7741192165471297,6.639838853177395,0.0008749692710271,0.0008322396027021,0.0025129522063038,13.928435850406476,10.842234062729307,0.1200041601707928,vocalization,-0.2954382376960834,3.012921388784592,0.1374162268421566
Castration__SW__01.wav,5.955698223458594,1.0621924828511822,7.346482495086952,0.0053247232927009,0.0045250119289409,0.0147423794256549,13.859639696722272,9.685569188336352,0.0310386621568371,vocalization,0.6501430349124923,3.3560331761790763,-0.0024176783316264
Castration__SW__02.wav,5.933982964377473,1.0668040592078698,7.3316570160387,0.0053242174396743,0.004515632098713,0.0146960222626848,13.859280897244306,9.70316253224561,0.0355508629875029,vocalization,0.646460221696735,3.327909944181866,-0.0050195230100986
Crushing__SW__01.wav,5.338521918681151,1.1870016352022466,7.066368734962499,0.0020757252024715,0.0028236901759322,0.0074462544774419,13.921821684860948,10.052525811535611,0.0697893882227624,vocalization,0.4224627460523301,2.9072420489595765,0.0977682149861981
Crushing__SW__02.wav,5.356900078647117,1.188606760325712,7.083015673433246,0.0020627686283078,0.0028201209493956,0.0076889793716874,13.916668520735517,9.975401042008627,0.0674353636095667,vocalization,0.4331411998241004,2.907354065862044,0.0841649333502178
Enriched__SW__01.wav,3.888443531766289,0.7146951670527606,5.124606872148113,0.0002652713573555,0.0003984061488663,0.0007762388163285,13.9750130803591,10.279298264177427,0.1323862277684516,vocalization,-1.0227072966314152,1.4043788853636814,0.1616851798272741
Enriched__SW__02.wav,3.894996076661936,0.7139221272827282,5.133968734112455,0.0002675515846284,0.0004220239283214,0.0007870000337579,13.97451032666508,10.291194358201498,0.1291496863905855,vocalization,-1.0192937414882723,1.4269981672461796,0.1650325870652962
Fighting__SW__01.wav,5.318192723771322,1.181014800809489,7.036146376281084,0.0018237763263507,0.0023050890558574,0.0061840912612135,13.905057366731892,10.353669795867328,0.1549510933611826,vocalization,0.3454602151112547,2.67533596950557,0.0211066991673867
Fighting__SW__02.wav,5.302259270277813,1.1785118145211664,7.023331898240784,0.0017888986071407,0.0022755671045407,0.0060986254589132,13.905987445417484,10.407786080649814,0.1559252610151136,vocalization,0.333014551050536,2.677163770394756,0.0271325318846792
Huddling__SW__01.wav,4.939988724690642,0.8892519648031167,6.317629523870259,0.0013481275463092,0.0017488363276786,0.0045835070134951,13.9673504508432,10.619625892769088,0.1761756882625498,vocalization,-0.278840852667629,2.2664188805090717,0.1134171055007872
Huddling__SW__02.wav,4.944016501819631,0.887657686810173,6.3109963075886775,0.0013555690694489,0.0017685394642922,0.0045685897589916,13.967343933285804,10.662907682504445,0.1758962515033591,vocalization,-0.2823655191520475,2.2828937199085586,0.1183489062674955
LongIsolation__SW__01.wav,4.27698686692203,1.2820546037118596,6.619530177325219,0.000982638093514,0.0019327119981629,0.004508700100294,13.962729647932504,10.40119071012914,0.1443852288320243,vocalization,0.1692976943986189,1.9745326409514723,0.1236954113621963
