file,domain,OAAS1,OAAS2,OAAS3,d_pos_euclid,d_neg_euclid,delta_euclid
Barren__SW__01.wav,vocalization,-1.3065006961442365,0.6643889184480695,0.0291689587021219,1.7185199367749138,2.105290231959115,0.3867702951842013
Barren__SW__02.wav,vocalization,-1.300882927710072,0.6542084321209958,0.027344342639029,1.7232741236522855,2.096913236885613,0.3736391132333274
BeforeNursing__SW__01.wav,vocalization,-0.2922050822597513,3.0221539943609432,0.1409542140994785,0.996665498578576,3.31312287790828,2.3164573793297043
BeforeNursing__SW__02.wav,vocalization,-0.2954382376960834,3.012921388784592,0.1374162268421566,0.9873727709769248,3.3040068225686614,2.3166340515917367
Castration__SW__01.wav,vocalization,0.6501430349124923,3.3560331761790763,-0.0024176783316264,1.6138435745556354,3.532231949327171,1.918388374771536
Castration__SW__02.wav,vocalization,0.646460221696735,3.327909944181866,-0.0050195230100986,1.588812643647748,3.5045990616918368,1.915786418044089
Crushing__SW__01.wav,vocalization,0.4224627460523301,2.9072420489595765,0.0977682149861981,1.1144506976697235,3.1365841818824696,2.0221334842127456
Crushing__SW__02.wav,vocalization,0.4331411998241004,2.907354065862044,0.0841649333502178,1.121086236841173,3.131649493216837,2.010563256375664
Enriched__SW__01.wav,vocalization,-1.0227072966314152,1.4043788853636814,0.1616851798272741,0.9864480335215308,2.324637166842161,1.3381891333206302
Enriched__SW__02.wav,vocalization,-1.0192937414882723,1.4269981672461796,0.1650325870652962,0.969911077669244,2.3379719730888837,1.3680608954196392
Fighting__SW__01.wav,vocalization,0.3454602151112547,2.67533596950557,0.0211066991673867,0.8903118806786577,2.891772743094827,2.0014608624161694
Fighting__SW__02.wav,vocalization,0.333014551050536,2.677163770394756,0.0271325318846792,0.8827834716848285,2.8957942900331464,2.013010818348318
Huddling__SW__01.wav,vocalization,-0.278840852667629,2.266418880509072,0.1134171055007872,0.2410282923381518,2.6357258420232563,2.3946975496851044
Huddling__SW__02.wav,vocalization,-0.2823655191520475,2.2828937199085586,0.1183489062674955,0.2581732865240815,2.652845883829655,2.3946725973055734
LongIsolation__SW__01.wav,vocalization,0.1692976943986189,1.9745326409514723,0.1236954113621963,0.4354536053154258,2.32941600904446,1.893962403729034
LongIsolation__SW__02.wav,vocalization,0.2875413860996189,2.131835247360742,0.1346922695371173,0.5607991734654783,2.463558596032138,1.9027594225666595
MissedNursing__SW__01.wav,vocalization,-0.113320859891498,2.740464094052476,0.1468041776667622,0.7306889202822652,3.033832834419855,2.3031439141375896
MissedNursing__SW__02.wav,vocalization,-0.1071526877108738,2.728327665559757,0.1405980155977676,0.7196650141086373,3.0194758665479657,2.2998108524393284
NegativeConditioning__SW__01.wav,vocalization,-1.6115699490083664,0.0792350099618692,0.042233567451418,2.370687413930449,2.2697053120300263,-0.1009821019004229
NegativeConditioning__SW__02.wav,vocalization,-1.62030377729019,0.1020999198419652,0.0490162706473327,2.3568367899581006,2.281255438360816,-0.0755813515972847
NovelObject__SW__01.wav,vocalization,0.216452309588236,1.0989827816242983,-0.0350640291613968,1.0513935871103584,1.5504981316538151,0.4991045445434567
NovelObject__SW__02.wav,vocalization,0.224085940569229,1.116648887918128,-0.0303240236323314,1.0388213064900231,1.5656255039787652,0.5268041974887421
PositiveConditioning__SW__01.wav,vocalization,-1.6288973252546903,0.2733971687476041,0.1003686077749693,2.224074050538995,2.3272907560125806,0.1032167054735855
PositiveConditioning__SW__02.wav,vocalization,-1.6275556554743809,0.2805071879155043,0.1020889509537426,2.2176547576939303,2.3278402746297764,0.1101855169358461
Restrain__SW__01.wav,vocalization,0.7580423219050108,3.035057111615391,-0.1028619439210101,1.4460908454770784,3.210939480421329,1.7648486349442507
Restrain__SW__02.wav,vocalization,0.829310220399046,2.985981894112458,-0.1235678710909554,1.4674484523102906,3.169111563511356,1.7016631112010647
Run__SW__01.wav,vocalization,-0.7965101039324537,1.9810930271926936,0.0636948548834376,0.5376006486853676,2.551987525545069,2.0143868768597013
Run__SW__02.wav,vocalization,-0.7948146084353976,1.9957086081506952,0.0696788100341269,0.5346118103780875,2.5652744380883896,2.030662627710302
ShortIsolation__SW__01.wav,vocalization,0.0828167734616437,1.846764320874256,0.1244169251414676,0.3904817366832583,2.23188782130818,1.8414060846249212
ShortIsolation__SW__02.wav,vocalization,0.0572253964670032,1.886243959261348,0.1337161581697182,0.3515302579074235,2.2720717656287106,1.920541507721287
ShortReunion__SW__01.wav,vocalization,0.3374940284454479,3.1051500427349463,0.2221975053199616,1.2403098077658483,3.3661510080385995,2.1258412002727507
ShortReunion__SW__02.wav,vocalization,0.3349752384611582,3.092357559691321,0.2174224385354086,1.22747163022476,3.352509201101768,2.125037570877008
Surprise__SW__01.wav,vocalization,-0.6391467493080365,1.117535111020706,0.0579405611954019,0.9855771807860176,1.886728863038448,0.9011516822524306
Surprise__SW__02.wav,vocalization,-0.6365480878929355,1.131467581437524,0.0613140744712089,0.9716258627579484,1.895617636051964,0.9239917732940154
